Wavelength,D65,Los Angeles LED,LEDway Streetlight CW 54W,150 W HPS,OCTRON 32 W,Iwasaki 60W,Ceramic Metal Halide 70 W,74 WW CW7,3000K LED,74 WW CW10,LPS 18 W,Metal Halide 70W,Anna,AEL 75W,PC Amber Cree,Cosmopolis 60W,LLT Telescope Light,Yard Blaster,SORAA Vivid,Kerosene Oil,TL950,Feit Red LED,CFL Greenlite 13 W,A,Full moon,LSG Good Night 2016,Philips AmbientLED
350,0.000006223,0,2.71E-08,1.47E-07,7.40E-07,0.000001442,2.49E-06,0,2.30E-06,0,1.99E-08,2.49E-06,0,7.47E-09,0,6.41E-07,0,0.000001773,0,5.46E-07,0,0,3.22E-07,6.44E-07,0,0,0
351,0.00000626,0,2.78E-08,1.52E-07,7.14E-07,0.000001514,0.000002784,0,2.32E-06,0,6.75E-09,2.78E-06,0,7.47E-09,0,8.49E-07,0,0.000002087,0,2.86E-07,0,0,3.42E-07,6.59E-07,0,0,0
352,0.000006294,0,2.54E-08,1.56E-07,6.79E-07,0.000001565,0.00000304,0,2.30E-06,0,5.19E-10,3.04E-06,0,7.47E-09,0,1.01E-06,0,0.000002425,0,9.57E-08,0,0,3.60E-07,6.78E-07,0,0,0
353,0.000006321,0,2.33E-08,1.60E-07,6.49E-07,0.00000161,0.000003273,0,2.27E-06,0,2.13E-08,3.27E-06,0,7.47E-09,0,0.000001101,0,2.76E-06,0,6.00E-09,0,0,3.77E-07,6.98E-07,0,0,0
354,0.000006338,0,2.30E-08,1.63E-07,6.19E-07,0.000001637,0.000003482,0,2.34E-06,0,4.07E-08,3.48E-06,0,7.47E-09,0,0.000001141,0,0.000003082,0,1.49E-07,0,0,3.91E-07,7.17E-07,0,0,0
355,0.000006342,0,2.29E-08,1.70E-07,5.87E-07,0.000001693,0.000003661,0,2.34E-06,0,3.44E-08,3.66E-06,0,7.47E-09,0,0.00000115,0,3.41E-06,0,1.04E-07,0,0,4.04E-07,7.34E-07,0,0,0
356,6.35E-06,0,2.37E-08,1.78E-07,5.79E-07,0.000001996,0.000003818,0,2.32E-06,0,3.40E-08,3.82E-06,0,7.47E-09,0,0.000001148,0,0.000003813,0,1.13E-07,0,0,4.43E-07,7.51E-07,0,0,0
357,6.36E-06,0,2.41E-08,1.87E-07,6.53E-07,0.000003415,0.000003968,0,2.32E-06,0,1.76E-08,3.97E-06,0,7.47E-09,0,0.000001147,0,0.000004425,0,6.18E-08,0,0,5.89E-07,7.72E-07,0,0,0
358,6.39E-06,0,2.31E-08,1.99E-07,8.36E-07,0.000006554,0.000004119,0,2.40E-06,0,1.51E-08,4.12E-06,0,7.47E-09,0,0.000001149,0,0.000005298,0,1.48E-07,0,0,8.99E-07,7.94E-07,0,0,0
359,0.000006423,0,2.23E-08,2.13E-07,0.000001114,0.00001176,0.000004258,0,2.32E-06,0,1.53E-08,4.26E-06,0,7.47E-09,0,0.000001149,0,0.000006421,0,3.99E-07,0,0,1.40E-06,8.15E-07,0,0,0
360,0.000006462,0,2.34E-08,2.29E-07,0.000001405,0.00001763,0.00000437,0,2.28E-06,0,1.62E-08,4.37E-06,0,7.47E-09,0,0.000001137,0,7.57E-06,0,4.08E-07,0,0,0.000001961,8.34E-07,0,0,0
361,0.000006511,0,2.65E-08,2.45E-07,0.000001652,2.31E-05,0.000004438,0,2.39E-06,0,1.83E-08,4.44E-06,0,7.47E-09,0,0.000001124,0,0.000008572,0,2.78E-07,0,0,0.000002474,8.53E-07,0,0,0
362,0.000006577,0,3.07E-08,2.58E-07,0.000001817,2.73E-05,0.000004455,0,2.34E-06,0,9.42E-09,4.46E-06,0,7.47E-09,0,0.000001138,0,0.000009286,0,6.29E-07,0,0,0.00000286,8.75E-07,0,0,0
363,0.000006657,0,3.02E-08,2.69E-07,0.000001949,0.00003052,0.000004467,0,2.38E-06,0,2.29E-09,4.47E-06,0,7.47E-09,0,0.000001231,0,0.000009726,0,4.46E-07,0,0,0.00000316,8.99E-07,0,0,0
364,0.000006746,0,2.73E-08,2.80E-07,0.000002068,0.00003313,0.000004491,0,2.41E-06,0,2.53E-09,4.49E-06,0,7.47E-09,0,0.000001358,0,9.92E-06,0,2.29E-07,0,0,0.000003403,9.22E-07,0,0,0
365,0.00000684,0,2.57E-08,2.90E-07,0.000002177,0.00003528,0.000004529,0,2.31E-06,0,7.13E-09,4.53E-06,0,7.47E-09,0,0.000001471,0,0.000009902,0,4.49E-07,0,0,0.000003605,9.43E-07,0,0,0
366,0.000006937,0,3.00E-08,3.01E-07,0.000002238,0.00003678,0.000004564,0,2.36E-06,0,1.04E-08,4.56E-06,0,7.47E-09,0,0.000001538,0,0.000009786,0,3.10E-07,0,0,0.000003744,9.63E-07,0,0,0
367,0.000007035,0,3.17E-08,3.10E-07,0.000002253,0.00003732,0.00000457,0,2.38E-06,0,1.40E-08,4.57E-06,0,7.47E-09,0,0.000001576,0,0.000009569,0,2.98E-07,0,0,0.00000379,9.88E-07,0,0,0
368,0.000007121,0,3.20E-08,3.19E-07,0.000002229,0.00003692,0.000004557,0,2.39E-06,0,2.82E-09,4.56E-06,0,7.47E-09,0,0.000001603,0,0.000009241,0,2.93E-07,0,0,0.000003749,0.000001014,0,0,0
369,0.000007184,0,3.47E-08,3.28E-07,0.00000218,0.00003584,0.000004562,0,2.38E-06,0,4.78E-09,4.56E-06,0,7.47E-09,0,1.64E-06,0,0.000008758,0,4.99E-08,0,0,0.000003654,0.000001039,0,0,0
370,0.000007217,0,3.87E-08,3.31E-07,0.00000204,0.00003318,0.000004525,0,2.35E-06,0,2.76E-09,4.52E-06,0,7.47E-09,0,0.000001665,0,0.000007964,0,2.62E-07,0,0,3.41E-06,0.000001061,0,0,0
371,0.000007226,0,3.93E-08,3.32E-07,0.000001729,0.00002794,0.000004393,0,2.38E-06,0,1.99E-09,4.39E-06,0,7.47E-09,0,0.000001676,0,0.000006769,0,3.73E-07,0,0,0.000002914,0.000001084,0,0,0
372,0.000007215,0,3.83E-08,3.33E-07,0.000001215,0.00001971,0.000004132,0,2.32E-06,0,9.46E-09,4.13E-06,0,7.47E-09,0,1.67E-06,0,5.19E-06,0,2.43E-07,0,0,0.000002144,0.00000111,0,0,0
373,0.000007183,0,4.44E-08,3.29E-07,6.71E-07,0.00001029,0.00000377,0,2.38E-06,0,1.93E-08,3.77E-06,0,7.47E-09,0,1.67E-06,0,3.54E-06,0,2.26E-07,0,0,0.00000127,0.000001139,0,0,0
374,0.000007133,0,4.52E-08,3.30E-07,3.40E-07,0.000003874,0.000003467,0,2.39E-06,0,9.76E-09,3.47E-06,0,7.47E-09,0,0.000001819,0,2.43E-06,0,4.84E-07,0,0,6.85E-07,0.000001166,0,0,0
375,0.000007071,0,4.22E-08,3.39E-07,2.73E-07,0.000001732,0.000003275,0,2.39E-06,0,1.20E-08,3.27E-06,0,7.47E-09,0,0.000002187,0,0.000002017,0,5.41E-07,0,0,5.08E-07,0.00000119,0,0,0
376,0.00000701,0,4.04E-08,3.50E-07,2.76E-07,0.000001265,0.000003111,0,2.35E-06,0,6.46E-09,3.11E-06,0,7.47E-09,0,0.000002751,0,0.000001901,0,2.93E-07,0,0,4.95E-07,0.000001214,0,0,0
377,0.000006962,0,4.22E-08,3.61E-07,2.97E-07,0.000001221,2.96E-06,0,2.41E-06,0,1.28E-09,2.95E-06,0,7.47E-09,0,0.000003256,0,0.000001897,0,5.64E-07,0,0,5.12E-07,0.000001243,0,0,0
378,0.000006931,0,4.43E-08,3.71E-07,3.15E-07,0.000001148,0.000002805,0,2.38E-06,0,2.03E-08,2.81E-06,0,7.47E-09,0,0.000003613,0,0.000001912,0,7.21E-07,0,0,5.17E-07,0.000001274,0,0,0
379,6.92E-06,0,4.56E-08,3.80E-07,3.28E-07,0.000001094,0.000002663,1.38E-22,2.43E-06,0,1.01E-08,2.66E-06,0,7.47E-09,0,0.0000038,0,0.000001923,0,6.70E-07,0,0,5.23E-07,0.000001303,0,0,0
380,0.000006924,0,4.71E-08,3.93E-07,3.34E-07,1.08E-06,0.000002514,1.60E-09,2.36E-06,0,1.52E-09,2.51E-06,0,7.47E-09,0,0.000003847,5.99E-07,0.000001962,1.44E-07,4.96E-07,3.97E-07,9.83E-09,5.28E-07,0.000001329,2.09E-06,0,7.98E-08
381,0.000006961,0,4.91E-08,4.06E-07,3.35E-07,1.06E-06,0.000002352,1.89E-09,2.28E-06,0,7.23E-09,2.35E-06,0,7.47E-09,0,0.000003828,5.55E-07,0.000002021,1.44E-07,2.18E-07,4.07E-07,9.78E-09,5.28E-07,0.000001355,2.06E-06,0,8.23E-08
382,0.000007037,0,5.21E-08,4.18E-07,3.35E-07,0.000001052,0.000002183,2.17E-09,2.35E-06,0,4.54E-09,2.18E-06,0,7.47E-09,0,0.000003772,4.98E-07,0.000002108,1.51E-07,1.68E-07,4.23E-07,9.88E-09,5.22E-07,0.000001386,2.04E-06,0,8.55E-08
383,0.000007134,0,5.46E-08,4.32E-07,3.48E-07,0.000001065,2.02E-06,2.45E-09,2.34E-06,0,8.37E-09,2.01E-06,0,7.47E-09,0,3.67E-06,4.29E-07,0.000002257,1.58E-07,2.72E-07,4.45E-07,1.01E-08,5.19E-07,0.000001419,2.02E-06,0,8.86E-08
384,0.000007214,0,4.95E-08,4.46E-07,3.50E-07,0.000001108,0.000001919,2.73E-09,2.43E-06,0,8.08E-09,1.92E-06,0,7.47E-09,0,0.000003471,3.59E-07,0.000002563,1.60E-07,2.33E-07,4.69E-07,1.04E-08,5.11E-07,0.000001451,2.03E-06,0,9.04E-08
385,0.000007248,0,5.22E-08,4.59E-07,3.39E-07,0.000001169,0.00000192,3.01E-09,2.40E-06,0,3.10E-08,1.92E-06,0,7.47E-09,0,0.000003088,3.00E-07,0.000003081,1.66E-07,3.24E-07,4.91E-07,1.06E-08,4.99E-07,0.000001479,2.07E-06,0,8.98E-08
386,7.25E-06,0,5.91E-08,4.72E-07,3.31E-07,0.000001229,0.000002009,2.81E-09,2.35E-06,0,3.12E-09,2.01E-06,0,7.47E-09,0,0.000002603,2.63E-07,0.00000383,1.93E-07,3.48E-07,5.13E-07,1.07E-08,4.81E-07,0.000001507,2.15E-06,0,8.69E-08
387,0.000007262,0,5.81E-08,4.87E-07,3.29E-07,0.000001295,0.000002107,2.62E-09,2.41E-06,0,1.93E-08,2.11E-06,0,7.47E-09,0,0.000002195,2.54E-07,4.70E-06,2.29E-07,3.44E-07,5.35E-07,1.05E-08,4.63E-07,0.00000154,2.24E-06,0,8.30E-08
388,0.000007311,0,6.35E-08,5.02E-07,3.30E-07,0.000001347,0.000002188,2.43E-09,2.36E-06,0,8.45E-09,2.19E-06,0,7.47E-09,0,0.000001998,2.65E-07,0.00000557,2.53E-07,6.96E-07,5.54E-07,9.80E-09,4.47E-07,0.000001576,2.31E-06,0,7.98E-08
389,0.000007413,0,6.64E-08,5.16E-07,3.29E-07,0.000001372,0.00000225,2.23E-09,2.33E-06,0,1.48E-08,2.25E-06,0,7.47E-09,0,2.05E-06,2.84E-07,0.000006332,2.96E-07,6.47E-07,5.88E-07,8.54E-09,4.35E-07,0.00000161,2.36E-06,0,7.75E-08
390,0.000007572,0,6.38E-08,5.29E-07,3.37E-07,0.000001399,2.31E-06,2.04E-09,2.40E-06,0,4.46E-09,2.31E-06,0,7.47E-09,0,0.000002306,3.00E-07,6.95E-06,4.01E-07,4.85E-07,6.44E-07,6.62E-09,4.26E-07,0.00000164,2.40E-06,0,7.63E-08
391,0.000007814,0,6.97E-08,5.43E-07,3.47E-07,0.000001426,0.000002382,1.84E-09,2.37E-06,0,2.19E-09,2.38E-06,0,7.47E-09,0,0.000002634,3.08E-07,0.000007429,5.43E-07,5.56E-07,6.87E-07,4.06E-09,4.25E-07,1.67E-06,2.45E-06,0,7.54E-08
392,0.000008163,0,7.72E-08,5.57E-07,3.59E-07,1.45E-06,0.000002452,1.64E-09,2.43E-06,0,5.23E-09,2.45E-06,0,7.47E-09,0,0.000002955,3.09E-07,0.000007782,6.68E-07,6.53E-07,6.71E-07,1.02E-09,4.33E-07,0.000001706,2.49E-06,0,7.44E-08
393,0.000008595,0,8.05E-08,5.72E-07,3.82E-07,0.000001453,0.000002523,1.44E-09,2.33E-06,0,2.63E-09,2.52E-06,0,7.47E-09,0,0.000003238,3.05E-07,0.000008,8.32E-07,6.57E-07,6.31E-07,0,4.38E-07,0.000001744,2.54E-06,0,7.31E-08
394,0.000009061,0,7.65E-08,5.87E-07,3.96E-07,0.000001456,0.000002594,1.24E-09,2.39E-06,0,1.31E-09,2.59E-06,0,7.47E-09,0,0.00000348,3.01E-07,0.000008166,1.13E-06,4.85E-07,6.43E-07,0,4.40E-07,0.00000178,2.63E-06,0,7.15E-08
395,0.000009519,0,8.22E-08,6.01E-07,4.08E-07,0.000001439,2.67E-06,1.04E-09,2.40E-06,0,7.37E-10,2.67E-06,0,7.47E-09,0,0.000003642,3.00E-07,0.000008332,0.000001508,1.64E-07,7.20E-07,0,4.44E-07,0.000001812,2.77E-06,0,7.01E-08
396,0.000009973,0,8.75E-08,6.17E-07,4.55E-07,1.44E-06,0.000002744,1.09E-09,2.41E-06,0,1.17E-08,2.74E-06,0,7.47E-09,0,0.000003699,3.00E-07,0.000008533,1.89E-06,1.36E-07,8.44E-07,0,4.98E-07,0.000001844,2.95E-06,0,6.91E-08
397,0.00001043,1.84E-09,8.69E-08,6.38E-07,7.12E-07,0.000001864,0.000002839,1.14E-09,2.41E-06,0,4.46E-09,2.84E-06,0,7.47E-09,0,0.000003656,3.00E-07,0.000008748,0.000002347,1.67E-07,1.04E-06,0,8.87E-07,0.000001882,3.17E-06,0,6.87E-08
398,0.00001085,6.10E-09,8.65E-08,6.66E-07,0.000001296,0.000003148,0.000002958,1.19E-09,2.44E-06,0,1.23E-08,2.96E-06,0,7.47E-09,0,0.000003557,3.00E-07,0.000009193,0.000003003,1.95E-07,0.000001378,0,1.87E-06,0.000001923,3.45E-06,0,6.88E-08
399,0.00001121,7.51E-09,9.31E-08,7.02E-07,0.000002196,5.41E-06,0.0000031,1.25E-09,2.40E-06,0,7.39E-09,3.10E-06,0,7.47E-09,6.17E-21,0.000003378,3.00E-07,1.00E-05,0.000003802,3.59E-07,0.0000019,0,0.000003489,0.000001962,3.74E-06,0,6.91E-08
400,0.00001147,0,1.02E-07,7.42E-07,0.000003177,0.000008235,0.000003254,1.30E-09,2.40E-06,0,6.34E-09,3.26E-06,0,7.47E-09,3.73E-08,0.000003177,3.00E-07,0.00001114,4.63E-06,3.19E-07,0.000002618,3.20E-09,0.00000542,0.000001996,3.98E-06,0,6.91E-08
401,0.00001166,0,1.06E-07,7.79E-07,0.000004032,0.00001088,0.0000034,1.27E-09,2.44E-06,0,1.03E-08,3.40E-06,0,7.47E-09,1.55E-08,0.000003042,3.00E-07,0.00001232,0.000005558,4.30E-07,0.000003504,1.12E-08,0.000007139,0.00000203,4.19E-06,0,6.89E-08
402,0.00001181,0,1.16E-07,8.09E-07,0.000004648,0.00001291,0.000003524,1.24E-09,2.38E-06,0,1.27E-08,3.52E-06,0,7.47E-09,2.49E-08,0.000003044,3.00E-07,1.34E-05,0.000006675,7.67E-07,0.000004426,2.10E-08,0.000008377,2.07E-06,4.36E-06,0,6.90E-08
403,0.00001193,0,1.25E-07,8.35E-07,0.000004992,0.00001417,0.00000362,1.22E-09,2.40E-06,0,1.81E-08,3.62E-06,0,7.47E-09,2.18E-08,0.000003013,3.00E-07,0.00001424,7.88E-06,4.88E-07,5.17E-06,3.21E-08,0.000009073,0.000002114,4.48E-06,0,6.99E-08
404,0.00001201,4.34E-20,1.32E-07,8.55E-07,0.000005134,0.00001477,0.000003707,1.19E-09,2.45E-06,0,1.35E-08,3.71E-06,0,7.47E-09,2.18E-08,0.000002888,3.00E-07,1.48E-05,0.00000903,5.38E-07,0.000005561,4.39E-08,0.000009339,0.000002155,4.56E-06,0,7.18E-08
405,0.00001207,6.74E-08,1.44E-07,8.73E-07,5.14E-06,0.00001485,3.78E-06,1.16E-09,2.40E-06,0,6.30E-09,3.78E-06,0,7.47E-09,4.04E-08,0.00000281,3.00E-07,0.000015,1.02E-05,7.01E-07,0.000005565,5.57E-08,0.000009284,0.000002191,4.62E-06,0,7.51E-08
406,0.00001216,1.59E-07,1.59E-07,8.89E-07,0.000005071,0.00001453,0.000003846,1.07E-09,2.42E-06,0,5.20E-09,3.84E-06,0,1.09E-08,2.80E-08,0.000002783,3.00E-07,0.00001475,0.00001138,5.57E-07,0.000005204,6.66E-08,0.000009004,0.000002228,4.69E-06,0,7.97E-08
407,1.23E-05,2.34E-07,1.76E-07,9.02E-07,0.000004939,0.00001391,0.000003898,9.79E-10,2.44E-06,0,5.08E-09,3.90E-06,0,1.92E-08,5.60E-08,0.000002782,3.00E-07,0.0000141,0.00001245,7.75E-07,0.000004584,7.60E-08,0.000008554,0.000002271,4.76E-06,0,8.44E-08
408,0.00001246,2.49E-07,1.95E-07,9.11E-07,4.68E-06,0.00001281,0.000003956,8.88E-10,2.51E-06,0,7.98E-09,3.96E-06,0,2.25E-08,7.15E-08,0.000002773,3.00E-07,0.00001312,0.00001331,7.03E-07,0.00000388,8.31E-08,0.000007792,0.000002316,4.83E-06,6.62E-09,8.77E-08
409,0.00001259,2.10E-07,2.23E-07,9.16E-07,0.000004153,0.00001097,0.000004024,7.96E-10,2.46E-06,0,6.44E-13,4.02E-06,0,3.49E-08,4.04E-08,0.000002756,3.00E-07,0.00001193,0.00001401,4.85E-07,0.000003243,8.75E-08,0.000006519,0.00000236,4.90E-06,1.96E-08,9.02E-08
410,0.00001268,1.52E-07,2.54E-07,9.11E-07,3.05E-06,0.000007749,0.000004069,7.05E-10,2.47E-06,0,4.64E-11,4.07E-06,0,6.07E-08,7.15E-08,2.69E-06,3.00E-07,0.00001077,1.46E-05,8.54E-07,2.73E-06,8.89E-08,0.000004283,0.000002399,5.01E-06,3.22E-08,9.28E-08
411,0.00001273,1.05E-07,2.87E-07,9.12E-07,0.000002033,0.000004727,0.000004168,7.51E-10,2.41E-06,0,5.37E-09,4.17E-06,0,7.19E-08,6.22E-08,2.58E-06,3.00E-07,0.000009846,0.00001498,8.24E-07,2.36E-06,8.73E-08,0.000002278,2.44E-06,5.14E-06,4.78E-08,9.50E-08
412,0.00001276,8.31E-08,3.29E-07,9.22E-07,0.000001442,2.69E-06,0.00000438,7.97E-10,2.45E-06,0,1.36E-08,4.38E-06,0,7.07E-08,8.70E-08,0.000002489,3.00E-07,0.000009216,0.00001515,6.27E-07,0.000002109,8.26E-08,0.000001038,0.000002482,5.24E-06,7.04E-08,9.57E-08
413,0.00001278,1.31E-07,3.82E-07,9.41E-07,0.000001391,0.000001927,0.000004746,8.44E-10,2.47E-06,0,2.03E-08,4.75E-06,0,9.30E-08,1.06E-07,0.000002445,3.00E-07,8.81E-06,0.00001522,5.26E-07,0.000001978,7.53E-08,7.06E-07,0.000002531,5.33E-06,1.01E-07,9.72E-08
414,0.00001279,2.86E-07,4.47E-07,9.64E-07,0.00000142,0.000001461,0.000005237,8.91E-10,2.41E-06,0,1.06E-08,5.24E-06,0,1.09E-07,9.95E-08,0.00000243,3.00E-07,0.000008307,0.00001519,4.87E-07,1.97E-06,6.57E-08,5.41E-07,2.58E-06,5.42E-06,1.38E-07,1.02E-07
415,0.00001281,5.12E-07,5.28E-07,9.88E-07,0.000001473,0.000001188,0.000005839,9.37E-10,2.49E-06,0,1.89E-09,5.84E-06,0,1.31E-07,1.52E-07,0.000002419,3.00E-07,0.000007856,1.50E-05,4.30E-07,0.000002062,5.44E-08,4.43E-07,0.000002618,5.50E-06,1.81E-07,1.10E-07
416,1.29E-05,7.48E-07,6.18E-07,0.000001011,0.000001569,0.000001139,0.00000653,9.81E-10,2.49E-06,0,1.01E-08,6.53E-06,0,1.56E-07,1.40E-07,0.00000241,3.00E-07,0.000007642,0.00001479,4.96E-07,0.0000022,4.24E-08,4.34E-07,0.000002659,5.56E-06,2.29E-07,1.17E-07
417,1.29E-05,1.01E-06,7.21E-07,0.000001037,0.000001673,0.000001137,0.000007257,1.03E-09,2.49E-06,0,2.51E-08,7.26E-06,0,1.82E-07,1.77E-07,0.000002486,3.00E-07,0.000007636,1.45E-05,7.48E-07,0.000002319,3.02E-08,4.34E-07,0.000002706,5.61E-06,2.78E-07,1.28E-07
418,0.00001294,1.36E-06,8.42E-07,0.000001062,0.000001782,0.000001152,0.000007908,1.07E-09,2.54E-06,0,2.73E-08,7.91E-06,0,2.07E-07,2.33E-07,0.000002811,3.00E-07,0.000007723,1.41E-05,6.38E-07,0.000002408,1.87E-08,4.34E-07,2.76E-06,5.67E-06,3.26E-07,1.46E-07
419,0.00001296,1.74E-06,9.89E-07,0.000001087,0.000001894,0.000001174,0.000008403,1.11E-09,2.56E-06,0,1.40E-08,8.40E-06,0,2.31E-07,2.24E-07,3.74E-06,3.00E-07,0.000007803,0.00001364,6.05E-07,0.000002483,8.52E-09,4.34E-07,0.000002806,5.71E-06,3.71E-07,1.68E-07
420,0.00001295,2.08E-06,0.000001169,0.000001111,0.000002007,0.000001205,0.000008698,1.16E-09,2.66E-06,0,7.21E-09,8.70E-06,0,2.47E-07,2.46E-07,4.97E-06,3.00E-07,0.000007797,0.0000131,6.89E-07,0.000002546,1.68E-20,4.35E-07,2.85E-06,5.76E-06,4.12E-07,1.89E-07
421,0.00001291,2.43E-06,0.000001378,0.000001136,0.000002132,1.24E-06,0.000008805,1.10E-09,2.64E-06,0,3.79E-09,8.81E-06,0,2.72E-07,2.92E-07,6.14E-06,3.00E-07,0.000007689,1.25E-05,6.46E-07,0.000002684,0,4.36E-07,0.000002892,5.81E-06,4.54E-07,2.13E-07
422,1.29E-05,2.88E-06,1.61E-06,0.000001161,0.00000227,0.000001287,0.000008721,1.04E-09,2.60E-06,0,4.13E-09,8.72E-06,0,2.94E-07,3.29E-07,0.000006809,3.00E-07,0.000007521,0.00001177,7.64E-07,0.000002947,0,4.41E-07,0.000002942,5.86E-06,5.02E-07,2.47E-07
423,0.00001276,3.37E-06,1.88E-06,1.19E-06,0.000002416,1.33E-06,0.000008446,9.79E-10,2.70E-06,0,8.89E-09,8.45E-06,0,3.20E-07,3.89E-07,0.000007098,3.00E-07,0.000007375,0.000011,9.37E-07,0.000003117,0,4.56E-07,0.000002996,5.90E-06,5.59E-07,2.86E-07
424,0.00001264,3.82E-06,0.000002187,0.00000121,2.58E-06,0.000001392,0.000007998,9.20E-10,2.69E-06,0,2.19E-08,8.00E-06,0,3.32E-07,4.04E-07,0.000007239,3.00E-07,0.000007313,0.00001029,9.93E-07,0.000002932,0,4.77E-07,0.000003048,5.90E-06,6.24E-07,3.22E-07
425,1.25E-05,4.33E-06,2.53E-06,0.000001235,0.000002745,0.000001457,7.43E-06,8.61E-10,2.77E-06,0,1.99E-08,7.43E-06,0,3.46E-07,4.32E-07,7.43E-06,3.00E-07,7.34E-06,0.000009589,7.35E-07,0.000002553,0,5.00E-07,3.09E-06,5.88E-06,6.99E-07,3.63E-07
426,1.23E-05,5.00E-06,0.00000293,0.000001261,0.000002918,0.000001538,6.80E-06,8.67E-10,2.78E-06,0,5.69E-09,6.80E-06,0,3.76E-07,4.20E-07,0.000007745,3.01E-07,7.45E-06,0.000008878,6.36E-07,0.000002456,0,5.26E-07,0.000003138,5.85E-06,7.82E-07,4.21E-07
427,0.00001214,5.73E-06,0.000003371,0.000001291,0.000003054,1.62E-06,0.00000614,8.73E-10,2.82E-06,0,4.94E-09,6.14E-06,0,3.90E-07,4.76E-07,0.000007787,3.05E-07,7.58E-06,0.000008236,6.93E-07,0.0000029,0,5.20E-07,0.00000319,5.82E-06,8.72E-07,4.87E-07
428,0.00001203,6.40E-06,0.000003857,0.000001324,0.000003458,0.000002142,0.000005588,8.79E-10,3.02E-06,0,2.13E-09,5.59E-06,0,4.02E-07,4.69E-07,0.000007402,3.09E-07,0.00000765,0.000007722,7.87E-07,3.96E-06,0,7.61E-07,3.25E-06,5.81E-06,9.68E-07,5.48E-07
429,0.00001198,7.11E-06,0.000004395,0.000001362,0.000004666,0.000003764,0.000005253,8.85E-10,2.92E-06,0,4.40E-09,5.25E-06,0,3.99E-07,5.56E-07,0.000006642,3.08E-07,0.000007772,0.000007275,0.000001048,0.00000573,0,1.70E-06,0.000003301,5.84E-06,0.000001069,6.16E-07
430,0.00001201,7.99E-06,0.000004991,0.000001409,0.000007548,7.51E-06,0.000005211,8.91E-10,3.20E-06,0,2.49E-10,5.21E-06,0,4.05E-07,5.78E-07,0.000006152,3.00E-07,0.000008307,0.000006862,1.00E-06,8.33E-06,0,0.000004046,0.000003348,5.93E-06,0.000001173,7.14E-07
431,0.00001213,8.92E-06,0.000005645,0.000001466,0.00001175,0.00001325,0.00000539,7.76E-10,3.18E-06,0,3.77E-09,5.39E-06,0,4.31E-07,5.53E-07,6.04E-06,2.85E-07,0.000009708,0.000006541,6.97E-07,1.17E-05,2.81E-09,0.00000772,0.000003395,6.05E-06,0.000001284,8.22E-07
432,0.00001234,9.73E-06,0.000006357,0.000001531,1.65E-05,0.00001998,0.000005694,6.61E-10,3.09E-06,0,2.01E-09,5.69E-06,0,4.21E-07,5.60E-07,0.000006222,2.71E-07,0.00001176,0.000006333,5.80E-07,0.00001565,5.26E-09,0.00001206,3.45E-06,6.19E-06,0.000001405,9.17E-07
433,0.00001263,1.05E-05,0.000007133,0.0000016,0.00002071,0.00002618,0.000006004,5.45E-10,3.26E-06,0,8.81E-09,6.00E-06,0,4.02E-07,6.09E-07,0.000006428,2.64E-07,0.00001389,0.000006171,9.12E-07,0.00001994,7.35E-09,0.00001603,0.00000351,6.35E-06,1.54E-06,0.000001022
434,0.00001296,1.15E-05,0.000007979,0.000001668,2.34E-05,0.00003027,6.21E-06,4.30E-10,3.37E-06,0,1.36E-08,6.21E-06,0,3.79E-07,6.19E-07,0.000006368,2.72E-07,0.00001545,0.000006038,0.000001091,0.00002385,9.07E-09,0.00001859,0.000003566,6.54E-06,0.000001678,0.000001171
435,0.00001327,1.26E-05,0.000008903,0.00000173,2.48E-05,0.00003231,0.000006305,3.15E-10,3.50E-06,0,9.14E-09,6.31E-06,0,3.92E-07,5.72E-07,0.000005994,3.00E-07,0.00001621,0.000005976,9.01E-07,0.00002641,1.05E-08,1.98E-05,0.000003615,6.74E-06,0.000001827,0.000001346
436,0.00001356,1.38E-05,9.91E-06,1.78E-06,0.00002537,3.28E-05,0.000006322,4.49E-10,3.60E-06,0,1.76E-10,6.32E-06,0,3.78E-07,5.81E-07,0.000005512,3.48E-07,0.00001618,0.000005989,1.06E-06,0.00002698,1.16E-08,0.00002012,0.000003665,6.90E-06,0.000001982,0.00000151
437,0.00001384,1.51E-05,0.00001101,0.000001812,0.00002565,0.00003264,6.34E-06,5.84E-10,3.71E-06,0,9.60E-09,6.34E-06,0,3.71E-07,5.63E-07,0.000005191,4.13E-07,0.00001569,6.05E-06,0.000001197,2.55E-05,1.24E-08,0.00002009,3.72E-06,7.05E-06,0.000002141,0.000001698
438,1.41E-05,1.66E-05,0.00001221,0.000001822,0.00002537,0.00003119,0.000006308,7.18E-10,3.94E-06,0,1.24E-08,6.31E-06,0,3.54E-07,5.81E-07,0.000005113,4.86E-07,0.00001503,0.000006156,0.000001147,0.00002229,1.30E-08,0.00001936,3.79E-06,7.21E-06,0.000002301,0.000001957
439,0.00001434,1.81E-05,0.00001352,0.000001804,2.34E-05,0.00002724,0.000006152,8.52E-10,3.99E-06,0,4.40E-09,6.15E-06,0,3.37E-07,5.88E-07,0.000005233,5.51E-07,1.39E-05,6.32E-06,9.01E-07,0.00001809,1.34E-08,0.00001702,0.000003844,7.36E-06,0.000002463,0.000002257
